"ObjectClass","Name","whenCreated","whenChanged","DistinguishedName"
"attributeSchema","ms-DS-Service-Allowed-NTLM-Network-Authentication","1/15/2016 11:23:14 AM","1/15/2016 11:23:14 AM","CN=ms-DS-Service-Allowed-NTLM-Network-Authentication,CN=Schema,CN=Configuration,DC=LAB,DC=local"
"attributeSchema","Inter-Site-Topology-Generator","1/15/2016 11:22:43 AM","1/15/2016 11:22:43 AM","CN=Inter-Site-Topology-Generator,CN=Schema,CN=Configuration,DC=LAB,DC=local"
"attributeSchema","ACS-Max-Peak-Bandwidth","1/15/2016 11:22:37 AM","1/15/2016 11:22:37 AM","CN=ACS-Max-Peak-Bandwidth,CN=Schema,CN=Configuration,DC=LAB,DC=local"
"attributeSchema","ms-DS-Service-Allowed-To-Authenticate-From","1/15/2016 11:23:14 AM","1/15/2016 11:23:14 AM","CN=ms-DS-Service-Allowed-To-Authenticate-From,CN=Schema,CN=Configuration,DC=LAB,DC=local"
"attributeSchema","Inter-Site-Topology-Renew","1/15/2016 11:22:43 AM","1/15/2016 11:22:43 AM","CN=Inter-Site-Topology-Renew,CN=Schema,CN=Configuration,DC=LAB,DC=local"
"attributeSchema","ACS-Max-Peak-Bandwidth-Per-Flow","1/15/2016 11:22:37 AM","1/15/2016 11:22:37 AM","CN=ACS-Max-Peak-Bandwidth-Per-Flow,CN=Schema,CN=Configuration,DC=LAB,DC=local"
"attributeSchema","ms-DS-Service-Allowed-To-Authenticate-To","1/15/2016 11:23:14 AM","1/15/2016 11:23:14 AM","CN=ms-DS-Service-Allowed-To-Authenticate-To,CN=Schema,CN=Configuration,DC=LAB,DC=local"
"classSchema","Inter-Site-Transport","1/15/2016 11:23:16 AM","1/15/2016 11:23:16 AM","CN=Inter-Site-Transport,CN=Schema,CN=Configuration,DC=LAB,DC=local"
"attributeSchema","ACS-Max-Size-Of-RSVP-Account-File","1/15/2016 11:22:37 AM","1/15/2016 11:22:37 AM","CN=ACS-Max-Size-Of-RSVP-Account-File,CN=Schema,CN=Configuration,DC=LAB,DC=local"
"attributeSchema","ms-DFS-Schema-Major-Version","1/15/2016 11:23:10 AM","1/15/2016 11:23:10 AM","CN=ms-DFS-Schema-Major-Version,CN=Schema,CN=Configuration,DC=LAB,DC=local"
"attributeSchema","ACS-Max-Size-Of-RSVP-Log-File","1/15/2016 11:22:38 AM","1/15/2016 11:22:38 AM","CN=ACS-Max-Size-Of-RSVP-Log-File,CN=Schema,CN=Configuration,DC=LAB,DC=local"
"classSchema","Inter-Site-Transport-Container","1/15/2016 11:23:16 AM","1/15/2016 11:23:16 AM","CN=Inter-Site-Transport-Container,CN=Schema,CN=Configuration,DC=LAB,DC=local"
"attributeSchema","ms-DFS-Schema-Minor-Version","1/15/2016 11:23:10 AM","1/15/2016 11:23:10 AM","CN=ms-DFS-Schema-Minor-Version,CN=Schema,CN=Configuration,DC=LAB,DC=local"
"attributeSchema","ACS-Max-Token-Bucket-Per-Flow","1/15/2016 11:22:38 AM","1/15/2016 11:22:38 AM","CN=ACS-Max-Token-Bucket-Per-Flow,CN=Schema,CN=Configuration,DC=LAB,DC=local"
"attributeSchema","International-ISDN-Number","1/15/2016 11:22:43 AM","1/15/2016 11:22:43 AM","CN=International-ISDN-Number,CN=Schema,CN=Configuration,DC=LAB,DC=local"
"attributeSchema","Invocation-Id","1/15/2016 11:22:43 AM","1/15/2016 11:22:43 AM","CN=Invocation-Id,CN=Schema,CN=Configuration,DC=LAB,DC=local"
"attributeSchema","ms-DS-cloudExtensionAttribute16","1/15/2016 11:23:13 AM","1/15/2016 11:23:13 AM","CN=ms-DS-cloudExtensionAttribute16,CN=Schema,CN=Configuration,DC=LAB,DC=local"
"attributeSchema","Phone-Pager-Primary","1/15/2016 11:23:00 AM","1/15/2016 11:23:00 AM","CN=Phone-Pager-Primary,CN=Schema,CN=Configuration,DC=LAB,DC=local"
"classSchema","IpHost","1/15/2016 11:23:21 AM","1/15/2016 11:23:21 AM","CN=IpHost,CN=Schema,CN=Configuration,DC=LAB,DC=local"
"attributeSchema","ms-DS-cloudExtensionAttribute17","1/15/2016 11:23:13 AM","1/15/2016 11:23:13 AM","CN=ms-DS-cloudExtensionAttribute17,CN=Schema,CN=Configuration,DC=LAB,DC=local"
"attributeSchema","IpHostNumber","1/15/2016 11:23:08 AM","1/15/2016 11:23:08 AM","CN=IpHostNumber,CN=Schema,CN=Configuration,DC=LAB,DC=local"
"attributeSchema","photo","1/15/2016 11:23:00 AM","1/15/2016 11:23:00 AM","CN=photo,CN=Schema,CN=Configuration,DC=LAB,DC=local"
"attributeSchema","Schema-Info","1/15/2016 11:23:04 AM","1/15/2016 11:23:04 AM","CN=Schema-Info,CN=Schema,CN=Configuration,DC=LAB,DC=local"
"attributeSchema","IpNetmaskNumber","1/15/2016 11:23:08 AM","1/15/2016 11:23:08 AM","CN=IpNetmaskNumber,CN=Schema,CN=Configuration,DC=LAB,DC=local"
"attributeSchema","ms-DS-cloudExtensionAttribute18","1/15/2016 11:23:13 AM","1/15/2016 11:23:13 AM","CN=ms-DS-cloudExtensionAttribute18,CN=Schema,CN=Configuration,DC=LAB,DC=local"
"classSchema","IpNetwork","1/15/2016 11:23:21 AM","1/15/2016 11:23:21 AM","CN=IpNetwork,CN=Schema,CN=Configuration,DC=LAB,DC=local"
"attributeSchema","ms-DFS-Short-Name-Link-Path-v2","1/15/2016 11:23:10 AM","1/15/2016 11:23:10 AM","CN=ms-DFS-Short-Name-Link-Path-v2,CN=Schema,CN=Configuration,DC=LAB,DC=local"
"attributeSchema","ACS-Max-Token-Rate-Per-Flow","1/15/2016 11:22:38 AM","1/15/2016 11:22:38 AM","CN=ACS-Max-Token-Rate-Per-Flow,CN=Schema,CN=Configuration,DC=LAB,DC=local"
"attributeSchema","Schema-Update","1/15/2016 11:23:04 AM","1/15/2016 11:23:04 AM","CN=Schema-Update,CN=Schema,CN=Configuration,DC=LAB,DC=local"
"attributeSchema","ms-DFS-Target-List-v2","1/15/2016 11:23:10 AM","1/15/2016 11:23:10 AM","CN=ms-DFS-Target-List-v2,CN=Schema,CN=Configuration,DC=LAB,DC=local"
"attributeSchema","ACS-Maximum-SDU-Size","1/15/2016 11:22:38 AM","1/15/2016 11:22:38 AM","CN=ACS-Maximum-SDU-Size,CN=Schema,CN=Configuration,DC=LAB,DC=local"
"attributeSchema","Schema-Version","1/15/2016 11:23:04 AM","1/15/2016 11:23:04 AM","CN=Schema-Version,CN=Schema,CN=Configuration,DC=LAB,DC=local"
"attributeSchema","ms-DFS-Ttl-v2","1/15/2016 11:23:10 AM","1/15/2016 11:23:10 AM","CN=ms-DFS-Ttl-v2,CN=Schema,CN=Configuration,DC=LAB,DC=local"
"attributeSchema","ACS-Minimum-Delay-Variation","1/15/2016 11:22:38 AM","1/15/2016 11:22:38 AM","CN=ACS-Minimum-Delay-Variation,CN=Schema,CN=Configuration,DC=LAB,DC=local"
"attributeSchema","Scope-Flags","1/15/2016 11:23:04 AM","1/15/2016 11:23:04 AM","CN=Scope-Flags,CN=Schema,CN=Configuration,DC=LAB,DC=local"
"attributeSchema","MS-SQL-InformationURL","1/15/2016 11:22:54 AM","1/15/2016 11:22:54 AM","CN=MS-SQL-InformationURL,CN=Schema,CN=Configuration,DC=LAB,DC=local"
"attributeSchema","ms-DFSR-CachePolicy","1/15/2016 11:22:52 AM","1/15/2016 11:22:52 AM","CN=ms-DFSR-CachePolicy,CN=Schema,CN=Configuration,DC=LAB,DC=local"
"attributeSchema","Physical-Delivery-Office-Name","1/15/2016 11:23:00 AM","1/15/2016 11:23:00 AM","CN=Physical-Delivery-Office-Name,CN=Schema,CN=Configuration,DC=LAB,DC=local"
"attributeSchema","ms-DFSR-CommonStagingPath","1/15/2016 11:23:10 AM","1/15/2016 11:23:10 AM","CN=ms-DFSR-CommonStagingPath,CN=Schema,CN=Configuration,DC=LAB,DC=local"
"classSchema","Physical-Location","1/15/2016 11:23:19 AM","1/15/2016 11:23:19 AM","CN=Physical-Location,CN=Schema,CN=Configuration,DC=LAB,DC=local"
"attributeSchema","ms-DFSR-CommonStagingSizeInMb","1/15/2016 11:23:10 AM","1/15/2016 11:23:10 AM","CN=ms-DFSR-CommonStagingSizeInMb,CN=Schema,CN=Configuration,DC=LAB,DC=local"
"attributeSchema","Script-Path","1/15/2016 11:23:04 AM","1/15/2016 11:23:04 AM","CN=Script-Path,CN=Schema,CN=Configuration,DC=LAB,DC=local"
"attributeSchema","Physical-Location-Object","1/15/2016 11:23:00 AM","1/15/2016 11:23:00 AM","CN=Physical-Location-Object,CN=Schema,CN=Configuration,DC=LAB,DC=local"
"attributeSchema","ms-DFSR-ComputerReference","1/15/2016 11:22:52 AM","1/15/2016 11:22:52 AM","CN=ms-DFSR-ComputerReference,CN=Schema,CN=Configuration,DC=LAB,DC=local"
"attributeSchema","SD-Rights-Effective","1/15/2016 11:23:04 AM","1/15/2016 11:23:04 AM","CN=SD-Rights-Effective,CN=Schema,CN=Configuration,DC=LAB,DC=local"
"attributeSchema","ms-DFSR-ComputerReferenceBL","1/15/2016 11:22:52 AM","1/15/2016 11:22:52 AM","CN=ms-DFSR-ComputerReferenceBL,CN=Schema,CN=Configuration,DC=LAB,DC=local"
"attributeSchema","Search-Flags","1/15/2016 11:23:04 AM","1/15/2016 11:23:04 AM","CN=Search-Flags,CN=Schema,CN=Configuration,DC=LAB,DC=local"
"attributeSchema","ms-DFSR-ConflictPath","1/15/2016 11:22:51 AM","1/15/2016 11:22:51 AM","CN=ms-DFSR-ConflictPath,CN=Schema,CN=Configuration,DC=LAB,DC=local"
"attributeSchema","Picture","1/15/2016 11:23:00 AM","1/15/2016 11:23:00 AM","CN=Picture,CN=Schema,CN=Configuration,DC=LAB,DC=local"
"attributeSchema","ACS-Minimum-Latency","1/15/2016 11:22:38 AM","1/15/2016 11:22:38 AM","CN=ACS-Minimum-Latency,CN=Schema,CN=Configuration,DC=LAB,DC=local"
"attributeSchema","ms-DFSR-ConflictSizeInMb","1/15/2016 11:22:51 AM","1/15/2016 11:22:51 AM","CN=ms-DFSR-ConflictSizeInMb,CN=Schema,CN=Configuration,DC=LAB,DC=local"
"classSchema","PKI-Certificate-Template","1/15/2016 11:23:19 AM","1/15/2016 11:23:19 AM","CN=PKI-Certificate-Template,CN=Schema,CN=Configuration,DC=LAB,DC=local"
"attributeSchema","ACS-Minimum-Policed-Size","1/15/2016 11:22:38 AM","1/15/2016 11:22:38 AM","CN=ACS-Minimum-Policed-Size,CN=Schema,CN=Configuration,DC=LAB,DC=local"
"classSchema","ms-DFSR-Connection","1/15/2016 11:23:17 AM","1/15/2016 11:23:17 AM","CN=ms-DFSR-Connection,CN=Schema,CN=Configuration,DC=LAB,DC=local"
"attributeSchema","PKI-Critical-Extensions","1/15/2016 11:23:00 AM","1/15/2016 11:23:00 AM","CN=PKI-Critical-Extensions,CN=Schema,CN=Configuration,DC=LAB,DC=local"
"attributeSchema","ACS-Non-Reserved-Max-SDU-Size","1/15/2016 11:22:38 AM","1/15/2016 11:22:38 AM","CN=ACS-Non-Reserved-Max-SDU-Size,CN=Schema,CN=Configuration,DC=LAB,DC=local"
"classSchema","ms-DFSR-Content","1/15/2016 11:23:17 AM","1/15/2016 11:23:17 AM","CN=ms-DFSR-Content,CN=Schema,CN=Configuration,DC=LAB,DC=local"
"attributeSchema","PKI-Default-CSPs","1/15/2016 11:23:00 AM","1/15/2016 11:23:00 AM","CN=PKI-Default-CSPs,CN=Schema,CN=Configuration,DC=LAB,DC=local"
"attributeSchema","ACS-Non-Reserved-Min-Policed-Size","1/15/2016 11:22:38 AM","1/15/2016 11:22:38 AM","CN=ACS-Non-Reserved-Min-Policed-Size,CN=Schema,CN=Configuration,DC=LAB,DC=local"
"classSchema","ms-DFSR-ContentSet","1/15/2016 11:23:17 AM","1/15/2016 11:23:17 AM","CN=ms-DFSR-ContentSet,CN=Schema,CN=Configuration,DC=LAB,DC=local"
"attributeSchema","PKI-Default-Key-Spec","1/15/2016 11:23:00 AM","1/15/2016 11:23:00 AM","CN=PKI-Default-Key-Spec,CN=Schema,CN=Configuration,DC=LAB,DC=local"
"attributeSchema","ACS-Non-Reserved-Peak-Rate","1/15/2016 11:22:38 AM","1/15/2016 11:22:38 AM","CN=ACS-Non-Reserved-Peak-Rate,CN=Schema,CN=Configuration,DC=LAB,DC=local"
"attributeSchema","ms-DFSR-ContentSetGuid","1/15/2016 11:22:52 AM","1/15/2016 11:22:52 AM","CN=ms-DFSR-ContentSetGuid,CN=Schema,CN=Configuration,DC=LAB,DC=local"
"attributeSchema","PKI-Enrollment-Access","1/15/2016 11:23:00 AM","1/15/2016 11:23:00 AM","CN=PKI-Enrollment-Access,CN=Schema,CN=Configuration,DC=LAB,DC=local"
"attributeSchema","ACS-Non-Reserved-Token-Size","1/15/2016 11:22:38 AM","1/15/2016 11:22:38 AM","CN=ACS-Non-Reserved-Token-Size,CN=Schema,CN=Configuration,DC=LAB,DC=local"
"attributeSchema","ms-DFSR-DefaultCompressionExclusionFilter","1/15/2016 11:23:10 AM","1/15/2016 11:23:10 AM","CN=ms-DFSR-DefaultCompressionExclusionFilter,CN=Schema,CN=Configuration,DC=LAB,DC=local"
"attributeSchema","ACS-Non-Reserved-Tx-Limit","1/15/2016 11:22:38 AM","1/15/2016 11:22:38 AM","CN=ACS-Non-Reserved-Tx-Limit,CN=Schema,CN=Configuration,DC=LAB,DC=local"
"attributeSchema","ms-DFSR-DeletedPath","1/15/2016 11:22:52 AM","1/15/2016 11:22:52 AM","CN=ms-DFSR-DeletedPath,CN=Schema,CN=Configuration,DC=LAB,DC=local"
"attributeSchema","ACS-Non-Reserved-Tx-Size","1/15/2016 11:22:38 AM","1/15/2016 11:22:38 AM","CN=ACS-Non-Reserved-Tx-Size,CN=Schema,CN=Configuration,DC=LAB,DC=local"
"attributeSchema","ACS-Permission-Bits","1/15/2016 11:22:38 AM","1/15/2016 11:22:38 AM","CN=ACS-Permission-Bits,CN=Schema,CN=Configuration,DC=LAB,DC=local"
"classSchema","ACS-Policy","1/15/2016 11:23:15 AM","1/15/2016 11:23:15 AM","CN=ACS-Policy,CN=Schema,CN=Configuration,DC=LAB,DC=local"
"attributeSchema","ms-DFSR-DeletedSizeInMb","1/15/2016 11:22:52 AM","1/15/2016 11:22:52 AM","CN=ms-DFSR-DeletedSizeInMb,CN=Schema,CN=Configuration,DC=LAB,DC=local"
"attributeSchema","IpNetworkNumber","1/15/2016 11:23:08 AM","1/15/2016 11:23:08 AM","CN=IpNetworkNumber,CN=Schema,CN=Configuration,DC=LAB,DC=local"
"attributeSchema","ms-DFSR-DfsLinkTarget","1/15/2016 11:22:52 AM","1/15/2016 11:22:52 AM","CN=ms-DFSR-DfsLinkTarget,CN=Schema,CN=Configuration,DC=LAB,DC=local"
"classSchema","IpProtocol","1/15/2016 11:23:21 AM","1/15/2016 11:23:21 AM","CN=IpProtocol,CN=Schema,CN=Configuration,DC=LAB,DC=local"
"attributeSchema","ACS-Policy-Name","1/15/2016 11:22:38 AM","1/15/2016 11:22:38 AM","CN=ACS-Policy-Name,CN=Schema,CN=Configuration,DC=LAB,DC=local"
"attributeSchema","IpProtocolNumber","1/15/2016 11:23:08 AM","1/15/2016 11:23:08 AM","CN=IpProtocolNumber,CN=Schema,CN=Configuration,DC=LAB,DC=local"
"classSchema","Ipsec-Base","1/15/2016 11:23:16 AM","1/15/2016 11:23:16 AM","CN=Ipsec-Base,CN=Schema,CN=Configuration,DC=LAB,DC=local"
"attributeSchema","ms-DFSR-DfsPath","1/15/2016 11:22:52 AM","1/15/2016 11:22:52 AM","CN=ms-DFSR-DfsPath,CN=Schema,CN=Configuration,DC=LAB,DC=local"
"attributeSchema","Ipsec-Data","1/15/2016 11:22:44 AM","1/15/2016 11:22:44 AM","CN=Ipsec-Data,CN=Schema,CN=Configuration,DC=LAB,DC=local"
"attributeSchema","Ipsec-Data-Type","1/15/2016 11:22:44 AM","1/15/2016 11:22:44 AM","CN=Ipsec-Data-Type,CN=Schema,CN=Configuration,DC=LAB,DC=local"
"attributeSchema","ms-DFSR-DirectoryFilter","1/15/2016 11:22:51 AM","1/15/2016 11:22:51 AM","CN=ms-DFSR-DirectoryFilter,CN=Schema,CN=Configuration,DC=LAB,DC=local"
"classSchema","Ipsec-Filter","1/15/2016 11:23:16 AM","1/15/2016 11:23:16 AM","CN=Ipsec-Filter,CN=Schema,CN=Configuration,DC=LAB,DC=local"
"attributeSchema","Ipsec-Filter-Reference","1/15/2016 11:22:44 AM","1/15/2016 11:22:44 AM","CN=Ipsec-Filter-Reference,CN=Schema,CN=Configuration,DC=LAB,DC=local"
"attributeSchema","ms-DFSR-DisablePacketPrivacy","1/15/2016 11:23:10 AM","1/15/2016 11:23:10 AM","CN=ms-DFSR-DisablePacketPrivacy,CN=Schema,CN=Configuration,DC=LAB,DC=local"
"attributeSchema","Ipsec-ID","1/15/2016 11:22:44 AM","1/15/2016 11:22:44 AM","CN=Ipsec-ID,CN=Schema,CN=Configuration,DC=LAB,DC=local"
"attributeSchema","ms-DFSR-Enabled","1/15/2016 11:22:51 AM","1/15/2016 11:22:51 AM","CN=ms-DFSR-Enabled,CN=Schema,CN=Configuration,DC=LAB,DC=local"
"classSchema","Ipsec-ISAKMP-Policy","1/15/2016 11:23:16 AM","1/15/2016 11:23:16 AM","CN=Ipsec-ISAKMP-Policy,CN=Schema,CN=Configuration,DC=LAB,DC=local"
"attributeSchema","Ipsec-ISAKMP-Reference","1/15/2016 11:22:44 AM","1/15/2016 11:22:44 AM","CN=Ipsec-ISAKMP-Reference,CN=Schema,CN=Configuration,DC=LAB,DC=local"
"attributeSchema","ms-DFSR-Extension","1/15/2016 11:22:51 AM","1/15/2016 11:22:51 AM","CN=ms-DFSR-Extension,CN=Schema,CN=Configuration,DC=LAB,DC=local"
"attributeSchema","Ipsec-Name","1/15/2016 11:22:44 AM","1/15/2016 11:22:44 AM","CN=Ipsec-Name,CN=Schema,CN=Configuration,DC=LAB,DC=local"
"attributeSchema","ms-DS-Service-AuthN-Policy","1/15/2016 11:23:14 AM","1/15/2016 11:23:14 AM","CN=ms-DS-Service-AuthN-Policy,CN=Schema,CN=Configuration,DC=LAB,DC=local"
"attributeSchema","MSMQ-Long-Lived","1/15/2016 11:22:56 AM","1/15/2016 11:22:56 AM","CN=MSMQ-Long-Lived,CN=Schema,CN=Configuration,DC=LAB,DC=local"
"attributeSchema","ms-DS-Service-AuthN-Policy-BL","1/15/2016 11:23:14 AM","1/15/2016 11:23:14 AM","CN=ms-DS-Service-AuthN-Policy-BL,CN=Schema,CN=Configuration,DC=LAB,DC=local"
"attributeSchema","ms-DFSR-FileFilter","1/15/2016 11:22:51 AM","1/15/2016 11:22:51 AM","CN=ms-DFSR-FileFilter,CN=Schema,CN=Configuration,DC=LAB,DC=local"
"attributeSchema","MSMQ-Migrated","1/15/2016 11:22:56 AM","1/15/2016 11:22:56 AM","CN=MSMQ-Migrated,CN=Schema,CN=Configuration,DC=LAB,DC=local"
"attributeSchema","Default-Hiding-Value","1/15/2016 11:22:40 AM","1/15/2016 11:22:40 AM","CN=Default-Hiding-Value,CN=Schema,CN=Configuration,DC=LAB,DC=local"
"classSchema","MSMQ-Migrated-User","1/15/2016 11:23:18 AM","1/15/2016 11:23:18 AM","CN=MSMQ-Migrated-User,CN=Schema,CN=Configuration,DC=LAB,DC=local"
"attributeSchema","Default-Local-Policy-Object","1/15/2016 11:22:40 AM","1/15/2016 11:22:40 AM","CN=Default-Local-Policy-Object,CN=Schema,CN=Configuration,DC=LAB,DC=local"
"attributeSchema","ms-DFSR-Flags","1/15/2016 11:22:52 AM","1/15/2016 11:22:52 AM","CN=ms-DFSR-Flags,CN=Schema,CN=Configuration,DC=LAB,DC=local"
"attributeSchema","ms-DS-Service-TGT-Lifetime","1/15/2016 11:23:14 AM","1/15/2016 11:23:14 AM","CN=ms-DS-Service-TGT-Lifetime,CN=Schema,CN=Configuration,DC=LAB,DC=local"
"attributeSchema","Default-Object-Category","1/15/2016 11:22:40 AM","1/15/2016 11:22:40 AM","CN=Default-Object-Category,CN=Schema,CN=Configuration,DC=LAB,DC=local"
"classSchema","ms-DFSR-GlobalSettings","1/15/2016 11:23:17 AM","1/15/2016 11:23:17 AM","CN=ms-DFSR-GlobalSettings,CN=Schema,CN=Configuration,DC=LAB,DC=local"
"attributeSchema","ms-DS-Settings","1/15/2016 11:22:50 AM","1/15/2016 11:22:50 AM","CN=ms-DS-Settings,CN=Schema,CN=Configuration,DC=LAB,DC=local"
"classSchema","PKI-Enrollment-Service","1/15/2016 11:23:19 AM","1/15/2016 11:23:19 AM","CN=PKI-Enrollment-Service,CN=Schema,CN=Configuration,DC=LAB,DC=local"
"classSchema","ms-DS-Shadow-Principal","1/15/2016 11:23:22 AM","1/15/2016 11:23:22 AM","CN=ms-DS-Shadow-Principal,CN=Schema,CN=Configuration,DC=LAB,DC=local"
"attributeSchema","ms-DFSR-Keywords","1/15/2016 11:22:52 AM","1/15/2016 11:22:52 AM","CN=ms-DFSR-Keywords,CN=Schema,CN=Configuration,DC=LAB,DC=local"
"classSchema","ms-DS-Shadow-Principal-Container","1/15/2016 11:23:22 AM","1/15/2016 11:23:22 AM","CN=ms-DS-Shadow-Principal-Container,CN=Schema,CN=Configuration,DC=LAB,DC=local"
"attributeSchema","PKI-Expiration-Period","1/15/2016 11:23:00 AM","1/15/2016 11:23:00 AM","CN=PKI-Expiration-Period,CN=Schema,CN=Configuration,DC=LAB,DC=local"
"attributeSchema","ms-DS-Shadow-Principal-Sid","1/15/2016 11:23:14 AM","1/15/2016 11:23:14 AM","CN=ms-DS-Shadow-Principal-Sid,CN=Schema,CN=Configuration,DC=LAB,DC=local"
"attributeSchema","PKI-Extended-Key-Usage","1/15/2016 11:23:00 AM","1/15/2016 11:23:00 AM","CN=PKI-Extended-Key-Usage,CN=Schema,CN=Configuration,DC=LAB,DC=local"
"attributeSchema","ACS-Priority","1/15/2016 11:22:38 AM","1/15/2016 11:22:38 AM","CN=ACS-Priority,CN=Schema,CN=Configuration,DC=LAB,DC=local"
"attributeSchema","ms-DS-Site-Affinity","1/15/2016 11:22:50 AM","1/15/2016 11:22:50 AM","CN=ms-DS-Site-Affinity,CN=Schema,CN=Configuration,DC=LAB,DC=local"
"attributeSchema","PKI-Key-Usage","1/15/2016 11:23:00 AM","1/15/2016 11:23:00 AM","CN=PKI-Key-Usage,CN=Schema,CN=Configuration,DC=LAB,DC=local"
"classSchema","ACS-Resource-Limits","1/15/2016 11:23:15 AM","1/15/2016 11:23:15 AM","CN=ACS-Resource-Limits,CN=Schema,CN=Configuration,DC=LAB,DC=local"
"attributeSchema","ms-DS-SiteName","1/15/2016 11:22:49 AM","1/15/2016 11:22:49 AM","CN=ms-DS-SiteName,CN=Schema,CN=Configuration,DC=LAB,DC=local"
"attributeSchema","PKI-Max-Issuing-Depth","1/15/2016 11:23:00 AM","1/15/2016 11:23:00 AM","CN=PKI-Max-Issuing-Depth,CN=Schema,CN=Configuration,DC=LAB,DC=local"
"attributeSchema","ACS-RSVP-Account-Files-Location","1/15/2016 11:22:38 AM","1/15/2016 11:22:38 AM","CN=ACS-RSVP-Account-Files-Location,CN=Schema,CN=Configuration,DC=LAB,DC=local"
"attributeSchema","ms-DS-Source-Anchor","1/15/2016 11:23:15 AM","1/15/2016 11:23:15 AM","CN=ms-DS-Source-Anchor,CN=Schema,CN=Configuration,DC=LAB,DC=local"
"attributeSchema","PKI-Overlap-Period","1/15/2016 11:23:00 AM","1/15/2016 11:23:00 AM","CN=PKI-Overlap-Period,CN=Schema,CN=Configuration,DC=LAB,DC=local"
"attributeSchema","ACS-RSVP-Log-Files-Location","1/15/2016 11:22:38 AM","1/15/2016 11:22:38 AM","CN=ACS-RSVP-Log-Files-Location,CN=Schema,CN=Configuration,DC=LAB,DC=local"
"attributeSchema","ms-DS-Source-Object-DN","1/15/2016 11:22:50 AM","1/15/2016 11:22:50 AM","CN=ms-DS-Source-Object-DN,CN=Schema,CN=Configuration,DC=LAB,DC=local"
"attributeSchema","PKT","1/15/2016 11:23:00 AM","1/15/2016 11:23:00 AM","CN=PKT,CN=Schema,CN=Configuration,DC=LAB,DC=local"
"attributeSchema","ms-DS-SPN-Suffixes","1/15/2016 11:22:50 AM","1/15/2016 11:22:50 AM","CN=ms-DS-SPN-Suffixes,CN=Schema,CN=Configuration,DC=LAB,DC=local"
"attributeSchema","PKT-Guid","1/15/2016 11:23:00 AM","1/15/2016 11:23:00 AM","CN=PKT-Guid,CN=Schema,CN=Configuration,DC=LAB,DC=local"
"attributeSchema","ms-DS-Strong-NTLM-Policy","1/15/2016 11:23:15 AM","1/15/2016 11:23:15 AM","CN=ms-DS-Strong-NTLM-Policy,CN=Schema,CN=Configuration,DC=LAB,DC=local"
"attributeSchema","ACS-Server-List","1/15/2016 11:22:38 AM","1/15/2016 11:22:38 AM","CN=ACS-Server-List,CN=Schema,CN=Configuration,DC=LAB,DC=local"
"attributeSchema","Policy-Replication-Flags","1/15/2016 11:23:00 AM","1/15/2016 11:23:00 AM","CN=Policy-Replication-Flags,CN=Schema,CN=Configuration,DC=LAB,DC=local"
"attributeSchema","ms-DS-Supported-Encryption-Types","1/15/2016 11:22:49 AM","1/15/2016 11:22:49 AM","CN=ms-DS-Supported-Encryption-Types,CN=Schema,CN=Configuration,DC=LAB,DC=local"
"attributeSchema","ACS-Service-Type","1/15/2016 11:22:38 AM","1/15/2016 11:22:38 AM","CN=ACS-Service-Type,CN=Schema,CN=Configuration,DC=LAB,DC=local"
"attributeSchema","Port-Name","1/15/2016 11:23:00 AM","1/15/2016 11:23:00 AM","CN=Port-Name,CN=Schema,CN=Configuration,DC=LAB,DC=local"
"attributeSchema","ms-DS-SyncServerUrl","1/15/2016 11:23:14 AM","1/15/2016 11:23:14 AM","CN=ms-DS-SyncServerUrl,CN=Schema,CN=Configuration,DC=LAB,DC=local"
"attributeSchema","Search-Guide","1/15/2016 11:23:04 AM","1/15/2016 11:23:04 AM","CN=Search-Guide,CN=Schema,CN=Configuration,DC=LAB,DC=local"
"attributeSchema","MS-SQL-Keywords","1/15/2016 11:22:54 AM","1/15/2016 11:22:54 AM","CN=MS-SQL-Keywords,CN=Schema,CN=Configuration,DC=LAB,DC=local"
"attributeSchema","ms-DS-cloudExtensionAttribute19","1/15/2016 11:23:13 AM","1/15/2016 11:23:13 AM","CN=ms-DS-cloudExtensionAttribute19,CN=Schema,CN=Configuration,DC=LAB,DC=local"
"classSchema","Secret","1/15/2016 11:23:20 AM","1/15/2016 11:23:20 AM","CN=Secret,CN=Schema,CN=Configuration,DC=LAB,DC=local"
"attributeSchema","MS-SQL-Language","1/15/2016 11:22:54 AM","1/15/2016 11:22:54 AM","CN=MS-SQL-Language,CN=Schema,CN=Configuration,DC=LAB,DC=local"
"attributeSchema","ms-DS-cloudExtensionAttribute2","1/15/2016 11:23:13 AM","1/15/2016 11:23:13 AM","CN=ms-DS-cloudExtensionAttribute2,CN=Schema,CN=Configuration,DC=LAB,DC=local"
"attributeSchema","secretary","1/15/2016 11:23:04 AM","1/15/2016 11:23:04 AM","CN=secretary,CN=Schema,CN=Configuration,DC=LAB,DC=local"
"attributeSchema","MS-SQL-LastBackupDate","1/15/2016 11:22:54 AM","1/15/2016 11:22:54 AM","CN=MS-SQL-LastBackupDate,CN=Schema,CN=Configuration,DC=LAB,DC=local"
